bootstrap_id,threshold,n_in_bag,n_oob,n_oob_flagged_mixed,n_oob_separated,oob_cpwer
8070,0.38,77,29,17,12,1.011494
8071,0.38,77,31,15,16,1.032258
8072,0.38,77,27,13,14,1.123457
8073,0.01,77,31,21,10,1.010753
8074,0.38,77,31,16,15,1.048387
8075,0.87,77,26,10,16,1.185897
8076,0.01,77,30,17,13,1.133333
8077,0.95,77,23,8,15,1.173913
8078,0.87,77,26,10,16,1.166667
8079,0.38,77,27,13,14,1.012346
8080,0.01,77,32,19,13,1.015625
8081,0.87,77,34,14,20,1.04902
8082,0.38,77,27,10,17,1.037037
8083,0.87,77,29,6,23,1.114943
8084,0.38,77,30,16,14,1.066667
8085,0.84,77,30,12,18,1.088889
8086,0.87,77,27,12,15,1.135802
8087,0.38,77,29,15,14,1.034483
8088,0.87,77,26,10,16,1.128205
8089,0.87,77,29,10,19,1.114943
8090,0.38,77,25,12,13,1.06
8091,0.01,77,28,17,11,1.125
8092,0.38,77,30,15,15,1.061111
8093,0.38,77,30,16,14,1.033333
8094,0.38,77,33,21,12,1.015152
8095,0.01,77,29,18,11,1.034483
8096,0.38,77,25,11,14,1.1
8097,0.38,77,26,15,11,1.0
8098,0.87,77,25,8,17,1.113333
8099,0.01,77,30,17,13,1.027778
8100,0.01,77,30,15,15,1.033333
8101,0.38,77,26,12,14,1.038462
8102,0.87,77,30,8,22,1.133333
8103,0.87,77,26,8,18,1.153846
8104,0.01,77,27,19,8,1.037037
8105,0.95,77,27,8,19,1.148148
8106,0.84,77,27,13,14,1.030864
8107,0.38,77,27,15,12,1.055556
8108,0.38,77,29,10,19,1.034483
8109,0.38,77,27,15,12,1.049383
8110,0.87,77,30,12,18,1.1
8111,0.87,77,26,12,14,1.064103
8112,0.38,77,30,14,16,1.027778
8113,0.38,77,25,13,12,1.04
8114,0.33,77,30,19,11,1.033333
8115,0.01,77,26,13,13,1.115385
8116,0.33,77,26,18,8,1.038462
8117,0.38,77,28,13,15,1.10119
8118,0.38,77,28,10,18,1.083333
8119,0.38,77,30,15,15,1.1
8120,0.01,77,29,19,10,1.017241
8121,0.38,77,31,15,16,1.048387
8122,0.38,77,29,11,18,1.068966
8123,0.38,77,28,15,13,1.035714
8124,0.38,77,30,14,16,1.016667
8125,0.38,77,23,12,11,1.021739
8126,0.33,77,29,15,14,1.017241
8127,0.38,77,28,17,11,1.065476
8128,0.95,77,29,12,17,1.143678
8129,0.38,77,28,11,17,1.0
8130,0.38,77,26,12,14,1.057692
8131,0.38,77,29,17,12,1.063218
8132,0.38,77,25,12,13,1.073333
8133,0.95,77,26,10,16,1.128205
8134,0.01,77,25,14,11,1.0
8135,0.38,77,26,14,12,1.070513
8136,0.38,77,32,19,13,1.057292
8137,0.87,77,28,12,16,1.047619
8138,0.38,77,26,12,14,1.0
8139,0.87,77,28,16,12,1.113095
8140,0.38,77,25,12,13,1.04
8141,0.01,77,25,15,10,1.02
8142,0.38,77,22,11,11,1.045455
8143,0.33,77,34,15,19,1.0
8144,0.38,77,33,17,16,1.025253
8145,0.38,77,29,12,17,1.034483
8146,0.38,77,26,9,17,1.076923
8147,0.38,77,30,15,15,1.011111
8148,0.38,77,25,10,15,1.04
8149,0.33,77,29,16,13,1.0
8150,0.38,77,30,17,13,1.044444
8151,0.38,77,25,13,12,1.0
8152,0.33,77,30,19,11,1.077778
8153,0.01,77,33,20,13,1.106061
8154,0.87,77,29,9,20,1.097701
8155,0.38,77,27,13,14,1.037037
8156,0.95,77,24,8,16,1.201389
8157,0.87,77,24,7,17,1.083333
8158,0.38,77,29,18,11,1.051724
8159,0.38,77,29,13,16,1.097701
8160,0.38,77,27,13,14,1.055556
8161,0.38,77,26,13,13,1.032051
8162,0.38,77,29,17,12,1.011494
8163,0.38,77,26,15,11,1.070513
8164,0.38,77,31,18,13,1.05914
8165,0.95,77,33,8,25,1.20202
8166,0.38,77,25,12,13,1.1
8167,0.01,77,22,10,12,1.159091
8168,0.38,77,24,11,13,1.020833
8169,0.38,77,22,11,11,1.022727
8170,0.38,77,31,14,17,1.091398
8171,0.87,77,34,14,20,1.151961
8172,0.38,77,29,15,14,1.0
8173,0.38,77,30,12,18,1.05
8174,0.38,77,29,12,17,1.0
8175,0.38,77,26,13,13,1.0
8176,0.38,77,33,18,15,1.045455
8177,0.38,77,28,14,14,1.017857
8178,0.38,77,29,15,14,1.034483
8179,0.38,77,29,12,17,1.045977
8180,0.38,77,31,16,15,1.043011
8181,0.38,77,31,16,15,1.032258
8182,0.38,77,30,17,13,1.033333
8183,0.38,77,28,13,15,1.107143
8184,0.38,77,32,18,14,1.0
8185,0.01,77,35,21,14,1.028571
8186,0.87,77,31,11,20,1.215054
8187,0.38,77,26,11,15,1.019231
8188,0.38,77,22,13,9,1.037879
8189,0.95,77,26,8,18,1.217949
8190,0.38,77,27,10,17,1.08642
8191,0.38,77,30,10,20,1.033333
8192,0.38,77,27,12,15,1.018519
8193,0.87,77,25,9,16,1.013333
8194,0.87,77,29,11,18,1.132184
8195,0.38,77,29,17,12,1.028736
8196,0.95,77,28,10,18,1.244048
8197,0.01,77,31,18,13,1.112903
8198,0.95,77,27,11,16,1.209877
8199,0.38,77,30,13,17,1.044444
8200,0.38,77,28,15,13,1.089286
8201,0.95,77,25,10,15,1.233333
8202,0.38,77,22,10,12,1.022727
8203,0.38,77,25,13,12,1.04
8204,0.38,77,29,11,18,1.051724
8205,0.38,77,30,11,19,1.033333
8206,0.87,77,21,7,14,1.126984
8207,0.38,77,28,12,16,1.0
8208,0.38,77,30,14,16,1.016667
8209,0.38,77,23,12,11,1.043478
8210,0.38,77,24,12,12,1.0
8211,0.38,77,29,15,14,1.086207
8212,0.38,77,26,13,13,1.089744
8213,0.38,77,26,15,11,1.038462
8214,0.95,77,31,14,17,1.215054
8215,0.95,77,32,11,21,1.208333
8216,0.38,77,27,16,11,1.018519
8217,0.38,77,28,14,14,1.065476
8218,0.38,77,27,11,16,1.0
8219,0.33,77,27,13,14,1.074074
8220,0.01,77,30,23,7,1.144444
8221,0.38,77,28,16,12,1.065476
8222,0.38,77,28,13,15,1.035714
8223,0.87,77,27,8,19,1.123457
8224,0.38,77,31,20,11,1.048387
8225,0.38,77,30,16,14,1.094444
8226,0.38,77,23,13,10,1.014493
8227,0.38,77,28,10,18,1.035714
8228,0.38,77,28,13,15,1.0
8229,0.38,77,26,10,16,1.051282
8230,0.38,77,25,10,15,1.0
8231,0.33,77,23,13,10,1.065217
8232,0.38,77,24,13,11,1.0625
8233,0.38,77,24,9,15,1.0
8234,0.38,77,33,17,16,1.025253
8235,0.38,77,26,15,11,1.019231
8236,0.38,77,27,13,14,1.037037
8237,0.38,77,32,15,17,1.046875
8238,0.38,77,30,15,15,1.027778
8239,0.01,77,32,20,12,1.119792
8240,0.01,77,29,15,14,1.132184
8241,0.38,77,25,12,13,1.02
8242,0.38,77,26,15,11,1.096154
8243,0.38,77,23,14,9,1.0
8244,0.38,77,29,15,14,1.051724
8245,0.38,77,31,17,14,1.016129
8246,0.95,77,27,10,17,1.123457
8247,0.38,77,29,12,17,1.011494
8248,0.38,77,32,14,18,1.0
8249,0.87,77,26,11,15,1.205128
8250,0.38,77,30,15,15,1.027778
8251,0.87,77,24,9,15,1.118056
8252,0.38,77,32,18,14,1.0625
8253,0.38,77,26,16,10,1.128205
8254,0.95,77,28,10,18,1.136905
8255,0.38,77,31,13,18,1.064516
8256,0.38,77,27,11,16,1.055556
8257,0.01,77,25,17,8,1.16
8258,0.38,77,29,13,16,1.063218
8259,0.01,77,30,16,14,1.116667
8260,0.95,77,31,11,20,1.091398
8261,0.01,77,26,14,12,1.115385
8262,0.38,77,32,18,14,1.026042
8263,0.38,77,29,15,14,1.028736
8264,0.33,77,25,17,8,1.02
8265,0.38,77,23,13,10,1.0
8266,0.87,77,26,8,18,1.147436
8267,0.38,77,34,18,16,1.088235
8268,0.87,77,35,9,26,1.104762
8269,0.38,77,24,10,14,1.041667
8270,0.87,77,28,10,18,1.10119
8271,0.38,77,28,15,13,1.047619
8272,0.87,77,30,12,18,1.138889
8273,0.38,77,27,14,13,1.018519
8274,0.87,77,29,8,21,1.08046
8275,0.01,77,31,19,12,1.096774
8276,0.84,77,32,14,18,1.057292
8277,0.38,77,34,15,19,1.009804
8278,0.38,77,31,14,17,1.080645
8279,0.38,77,27,13,14,1.037037
8280,0.38,77,26,11,15,1.051282
8281,0.38,77,25,11,14,1.04
8282,0.38,77,29,18,11,1.011494
8283,0.87,77,23,8,15,1.173913
8284,0.38,77,30,16,14,1.016667
8285,0.38,77,28,14,14,1.017857
8286,0.95,77,29,12,17,1.143678
8287,0.38,77,29,17,12,1.045977
8288,0.87,77,27,9,18,1.074074
8289,0.87,77,27,9,18,1.092593
8290,0.38,77,28,19,9,1.029762
8291,0.38,77,34,15,19,1.073529
8292,0.38,77,23,10,13,1.014493
8293,0.38,77,27,15,12,1.074074
8294,0.38,77,28,17,11,1.035714
8295,0.87,77,32,10,22,1.15625
8296,0.87,77,31,13,18,1.069892
8297,0.38,77,25,13,12,1.013333
8298,0.87,77,28,12,16,1.190476
8299,0.01,77,30,20,10,1.133333
8300,0.38,77,25,12,13,1.073333
8301,0.38,77,24,14,10,1.0
8302,0.38,77,29,12,17,1.034483
8303,0.38,77,32,17,15,1.041667
8304,0.38,77,29,14,15,1.011494
8305,0.38,77,27,8,19,1.037037
8306,0.87,77,25,12,13,1.113333
8307,0.38,77,30,16,14,1.044444
8308,0.38,77,25,12,13,1.04
8309,0.38,77,27,16,11,1.030864
8310,0.38,77,29,15,14,1.068966
8311,0.38,77,24,11,13,1.041667
8312,0.38,77,32,18,14,1.057292
8313,0.38,77,27,11,16,1.055556
8314,0.95,77,31,7,24,1.123656
8315,0.87,77,32,9,23,1.083333
8316,0.38,77,29,14,15,1.051724
8317,0.38,77,25,15,10,1.06
8318,0.95,77,29,9,20,1.143678
8319,0.33,77,29,18,11,1.0
8320,0.38,77,26,15,11,1.0
8321,0.01,77,27,17,10,1.012346
8322,0.95,77,28,12,16,1.10119
8323,0.38,77,28,13,15,1.10119
8324,0.38,77,25,13,12,1.0
8325,0.38,77,28,10,18,1.035714
8326,0.38,77,26,12,14,1.038462
8327,0.38,77,28,12,16,1.035714
8328,0.95,77,25,10,15,1.18
8329,0.38,77,32,14,18,1.0625
8330,0.38,77,29,15,14,1.063218
8331,0.38,77,23,13,10,1.065217
8332,0.38,77,27,16,11,1.018519
8333,0.01,77,32,19,13,1.135417
8334,0.95,77,23,9,14,1.275362
8335,0.95,77,29,15,14,1.137931
8336,0.33,77,27,13,14,1.08642
8337,0.95,77,28,10,18,1.196429
8338,0.38,77,29,14,15,1.063218
8339,0.38,77,24,12,12,1.020833
8340,0.01,77,25,15,10,1.153333
8341,0.95,77,21,5,16,1.230159
8342,0.38,77,25,13,12,1.04
8343,0.38,77,30,15,15,1.061111
8344,0.01,77,31,18,13,1.096774
8345,0.87,77,32,7,25,1.083333
8346,0.95,77,31,10,21,1.204301
8347,0.95,77,31,10,21,1.177419
8348,0.38,77,28,16,12,1.071429
8349,0.38,77,26,11,15,1.038462
8350,0.01,77,31,20,11,1.123656
8351,0.38,77,25,9,16,1.04
8352,0.87,77,25,12,13,1.1
8353,0.01,77,31,22,9,1.139785
8354,0.38,77,25,12,13,1.033333
8355,0.38,77,29,13,16,1.086207
8356,0.01,77,25,15,10,1.04
8357,0.84,77,28,10,18,1.065476
8358,0.38,77,32,13,19,1.072917
8359,0.38,77,27,18,9,1.049383
8360,0.01,77,30,18,12,1.1
8361,0.38,77,28,19,9,1.053571
8362,0.38,77,28,16,12,1.035714
8363,0.87,77,33,10,23,1.10101
8364,0.95,77,32,12,20,1.203125
8365,0.33,77,27,12,15,1.049383
8366,0.38,77,27,12,15,1.018519
8367,0.87,77,30,15,15,1.072222
8368,0.33,77,28,15,13,1.011905
8369,0.38,77,28,13,15,1.083333
8370,0.95,77,33,15,18,1.121212
8371,0.87,77,29,14,15,1.091954
8372,0.38,77,31,17,14,1.026882
8373,0.38,77,28,11,17,1.053571
8374,0.38,77,28,13,15,1.053571
8375,0.38,77,31,16,15,1.075269
8376,0.38,77,30,16,14,1.077778
8377,0.87,77,29,9,20,1.155172
8378,0.38,77,26,12,14,1.115385
8379,0.38,77,29,14,15,1.086207
8380,0.38,77,28,14,14,1.053571
8381,0.38,77,29,13,16,1.051724
8382,0.38,77,24,11,13,1.0
8383,0.95,77,26,9,17,1.166667
8384,0.01,77,27,20,7,1.018519
8385,0.38,77,30,16,14,1.066667
8386,0.38,77,25,12,13,1.02
8387,0.87,77,27,10,17,1.024691
8388,0.38,77,28,14,14,1.035714
8389,0.38,77,27,12,15,1.067901
8390,0.84,77,25,9,16,1.093333
8391,0.95,77,29,13,16,1.189655
8392,0.33,77,30,17,13,1.077778
8393,0.38,77,28,15,13,1.035714
8394,0.38,77,24,10,14,1.041667
8395,0.38,77,28,17,11,1.071429
8396,0.01,77,30,17,13,1.116667
8397,0.38,77,28,14,14,1.029762
8398,0.01,77,29,19,10,1.132184
8399,0.38,77,25,10,15,1.073333
8400,0.38,77,28,15,13,1.053571
8401,0.38,77,27,13,14,1.0
8402,0.38,77,22,11,11,1.022727
8403,0.38,77,31,16,15,1.05914
8404,0.95,77,24,9,15,1.041667
8405,0.38,77,26,13,13,1.019231
8406,0.87,77,27,10,17,1.104938
8407,0.38,77,32,17,15,1.057292
8408,0.87,77,29,12,17,1.16092
8409,0.87,77,31,11,20,1.096774
8410,0.33,77,25,13,12,1.073333
8411,0.38,77,31,20,11,1.026882
8412,0.38,77,34,16,18,1.029412
8413,0.87,77,26,10,16,1.070513
8414,0.38,77,31,16,15,1.032258
8415,0.38,77,28,14,14,1.047619
8416,0.95,77,26,12,14,1.25
8417,0.33,77,29,17,12,1.063218
8418,0.84,77,27,13,14,1.067901
8419,0.38,77,32,16,16,1.0
8420,0.33,77,26,11,15,1.0
8421,0.84,77,27,11,16,1.148148
8422,0.33,77,32,19,13,1.015625
8423,0.87,77,30,8,22,1.038889
8424,0.33,77,31,19,12,1.016129
8425,0.38,77,31,19,12,1.048387
8426,0.38,77,26,13,13,1.076923
8427,0.01,77,31,19,12,1.0
8428,0.38,77,28,14,14,1.017857
8429,0.38,77,32,12,20,1.0
8430,0.84,77,32,14,18,1.145833
8431,0.38,77,24,16,8,1.013889
8432,0.38,77,27,14,13,1.049383
8433,0.38,77,25,9,16,1.073333
8434,0.38,77,22,11,11,1.045455
8435,0.38,77,32,17,15,1.046875
8436,0.38,77,31,16,15,1.091398
8437,0.38,77,27,15,12,1.074074
8438,0.87,77,30,12,18,1.0
8439,0.87,77,29,9,20,1.166667
8440,0.38,77,29,18,11,1.0
8441,0.38,77,25,13,12,1.0
8442,0.38,77,30,19,11,1.0
8443,0.01,77,30,22,8,1.1
8444,0.87,77,25,13,12,1.106667
8445,0.38,77,26,12,14,1.019231
8446,0.33,77,29,18,11,1.051724
8447,0.84,77,27,10,17,1.08642
8448,0.87,77,27,12,15,1.123457
8449,0.38,77,29,15,14,1.051724
8450,0.38,77,29,15,14,1.068966
8451,0.38,77,28,11,17,1.011905
8452,0.84,77,31,14,17,1.086022
8453,0.38,77,30,17,13,1.033333
8454,0.95,77,28,11,17,1.244048
8455,0.38,77,34,19,15,1.0
8456,0.95,77,30,11,19,1.138889
8457,0.33,77,30,16,14,1.077778
8458,0.33,77,34,18,16,1.068627
8459,0.38,77,30,14,16,1.016667
8460,0.95,77,31,16,15,1.129032
8461,0.33,77,32,16,16,1.041667
8462,0.38,77,28,11,17,1.089286
8463,0.01,77,28,15,13,1.017857
8464,0.87,77,22,9,13,1.113636
8465,0.38,77,31,16,15,1.05914
8466,0.87,77,26,8,18,1.217949
8467,0.38,77,31,16,15,1.048387
8468,0.38,77,30,11,19,1.066667
8469,0.38,77,27,16,11,1.018519
8470,0.38,77,24,12,12,1.041667
8471,0.84,77,28,11,17,1.119048
8472,0.95,77,27,7,20,1.179012
8473,0.38,77,27,15,12,1.018519
8474,0.87,77,25,7,18,1.053333
8475,0.38,77,33,18,15,1.040404
8476,0.87,77,27,10,17,1.012346
8477,0.38,77,30,15,15,1.011111
8478,0.01,77,29,18,11,1.132184
8479,0.38,77,21,9,12,1.142857
8480,0.38,77,28,16,12,1.029762
8481,0.38,77,27,13,14,1.0
8482,0.38,77,32,18,14,1.072917
8483,0.87,77,29,10,19,1.097701
8484,0.87,77,30,7,23,1.122222
8485,0.38,77,33,17,16,1.0
8486,0.38,77,25,11,14,1.02
8487,0.38,77,26,10,16,1.051282
8488,0.38,77,28,16,12,1.029762
8489,0.38,77,27,13,14,1.067901
8490,0.38,77,26,11,15,1.038462
8491,0.38,77,31,18,13,1.043011
8492,0.38,77,29,14,15,1.017241
8493,0.87,77,25,11,14,1.14
8494,0.01,77,32,19,13,1.015625
8495,0.38,77,29,13,16,1.034483
8496,0.01,77,23,14,9,1.130435
8497,0.01,77,27,14,13,1.0
8498,0.38,77,30,13,17,1.094444
8499,0.38,77,31,15,16,1.05914
8500,0.38,77,28,13,15,1.0
8501,0.38,77,28,13,15,1.089286
8502,0.87,77,24,6,18,1.013889
8503,0.01,77,30,19,11,1.011111
8504,0.38,77,29,13,16,1.051724
8505,0.38,77,30,16,14,1.061111
8506,0.38,77,25,15,10,1.053333
8507,0.01,77,32,18,14,1.119792
8508,0.38,77,30,14,16,1.033333
8509,0.38,77,26,16,10,1.019231
8510,0.87,77,27,13,14,1.0
8511,0.38,77,34,15,19,1.073529
8512,0.38,77,28,15,13,1.0
8513,0.87,77,28,10,18,1.136905
8514,0.01,77,28,20,8,1.107143
8515,0.38,77,26,18,8,1.012821
8516,0.38,77,30,18,12,1.061111
8517,0.38,77,32,17,15,1.041667
8518,0.01,77,26,15,11,1.134615
8519,0.38,77,25,15,10,1.02
8520,0.01,77,32,19,13,1.026042
8521,0.38,77,30,16,14,1.061111
8522,0.95,77,31,9,22,1.188172
8523,0.38,77,29,13,16,1.097701
8524,0.95,77,29,12,17,1.201149
8525,0.38,77,25,11,14,1.04
8526,0.38,77,26,12,14,1.057692
8527,0.38,77,31,13,18,1.080645
8528,0.01,77,27,17,10,1.123457
8529,0.38,77,25,11,14,1.053333
8530,0.01,77,27,20,7,1.12963
8531,0.01,77,25,15,10,1.013333
8532,0.38,77,28,15,13,1.017857
8533,0.95,77,29,10,19,1.149425
8534,0.95,77,33,9,24,1.085859
8535,0.38,77,31,17,14,1.043011
8536,0.38,77,27,15,12,1.067901
8537,0.38,77,32,17,15,1.072917
8538,0.87,77,29,9,20,1.12069
8539,0.87,77,28,9,19,1.142857
8540,0.38,77,26,10,16,1.012821
8541,0.87,77,29,11,18,1.149425
8542,0.87,77,28,10,18,1.160714
8543,0.38,77,32,15,17,1.046875
8544,0.38,77,25,13,12,1.033333
8545,0.87,77,27,9,18,1.135802
8546,0.38,77,32,16,16,1.046875
8547,0.01,77,26,18,8,1.012821
8548,0.38,77,27,11,16,1.037037
8549,0.38,77,27,16,11,1.037037
8550,0.87,77,29,12,17,1.143678
8551,0.33,77,31,19,12,1.026882
8552,0.95,77,25,10,15,1.16
8553,0.38,77,24,9,15,1.083333
8554,0.38,77,30,13,17,1.05
8555,0.01,77,34,23,11,1.127451
8556,0.38,77,28,17,11,1.071429
8557,0.38,77,31,14,17,1.080645
8558,0.87,77,25,12,13,1.153333
8559,0.38,77,27,16,11,1.030864
8560,0.38,77,27,17,10,1.123457
8561,0.38,77,27,15,12,1.018519
8562,0.38,77,32,16,16,1.03125
8563,0.38,77,28,14,14,1.011905
8564,0.38,77,25,13,12,1.04
8565,0.87,77,26,12,14,1.160256
8566,0.87,77,21,8,13,1.103175
8567,0.87,77,30,13,17,1.127778
8568,0.38,77,29,11,18,1.0
8569,0.38,77,31,15,16,1.016129
8570,0.38,77,26,8,18,1.057692
8571,0.33,77,30,12,18,1.083333
8572,0.38,77,24,13,11,1.0625
8573,0.95,77,30,12,18,1.205556
8574,0.38,77,28,12,16,1.071429
8575,0.38,77,29,14,15,1.017241
8576,0.87,77,27,10,17,1.141975
8577,0.38,77,26,14,12,1.070513
8578,0.87,77,27,11,16,1.08642
8579,0.38,77,28,13,15,1.071429
8580,0.38,77,27,19,8,1.030864
8581,0.38,77,22,12,10,1.151515
8582,0.38,77,27,11,16,1.037037
8583,0.38,77,24,13,11,1.0
8584,0.38,77,29,11,18,1.034483
8585,0.38,77,28,16,12,1.065476
8586,0.95,77,23,11,12,1.210145
8587,0.95,77,30,11,19,1.122222
8588,0.38,77,27,14,13,1.037037
8589,0.95,77,27,8,19,1.271605
8590,0.38,77,28,12,16,1.053571
8591,0.38,77,29,14,15,1.068966
8592,0.33,77,28,16,12,1.035714
8593,0.38,77,35,18,17,1.095238
8594,0.38,77,32,13,19,1.072917
8595,0.38,77,30,17,13,1.033333
8596,0.38,77,31,18,13,1.048387
8597,0.38,77,30,13,17,1.066667
8598,0.38,77,26,13,13,1.038462
8599,0.38,77,28,12,16,1.017857
8600,0.38,77,32,16,16,1.0
8601,0.38,77,24,11,13,1.097222
8602,0.38,77,28,15,13,1.011905
8603,0.87,77,28,10,18,1.10119
8604,0.38,77,26,12,14,1.038462
8605,0.38,77,27,12,15,1.0
8606,0.38,77,26,14,12,1.032051
8607,0.38,77,26,13,13,1.038462
8608,0.38,77,30,17,13,1.044444
8609,0.01,77,32,20,12,1.135417
8610,0.38,77,29,16,13,1.017241
8611,0.87,77,30,10,20,1.1
8612,0.38,77,28,18,10,1.029762
8613,0.38,77,32,24,8,1.0
8614,0.01,77,27,15,12,1.012346
8615,0.38,77,27,13,14,1.049383
8616,0.38,77,31,20,11,1.043011
8617,0.38,77,28,18,10,1.029762
8618,0.33,77,29,15,14,1.034483
8619,0.38,77,28,16,12,1.0
8620,0.38,77,30,15,15,1.033333
8621,0.38,77,29,16,13,1.011494
8622,0.38,77,30,17,13,1.066667
8623,0.87,77,26,9,17,1.102564
8624,0.01,77,26,18,8,1.032051
8625,0.38,77,25,13,12,1.073333
8626,0.38,77,27,14,13,1.049383
8627,0.01,77,28,20,8,1.011905
8628,0.38,77,29,15,14,1.0
8629,0.38,77,26,16,10,1.070513
8630,0.38,77,25,13,12,1.033333
8631,0.38,77,24,11,13,1.041667
8632,0.01,77,26,14,12,1.128205
8633,0.95,77,26,9,17,1.147436
8634,0.87,77,28,11,17,1.10119
8635,0.38,77,27,18,9,1.092593
8636,0.38,77,26,16,10,1.076923
8637,0.38,77,29,15,14,1.045977
8638,0.87,77,33,11,22,1.106061
8639,0.33,77,25,12,13,1.06
8640,0.38,77,36,20,16,1.055556
8641,0.38,77,29,15,14,1.017241
8642,0.87,77,30,14,16,1.144444
8643,0.38,77,31,14,17,1.091398
8644,0.38,77,22,10,12,1.045455
8645,0.87,77,30,6,24,1.138889
8646,0.87,77,27,17,10,1.049383
8647,0.38,77,27,10,17,1.074074
8648,0.38,77,25,12,13,1.04
8649,0.38,77,30,19,11,1.05
8650,0.38,77,33,15,18,1.040404
8651,0.38,77,26,12,14,1.019231
8652,0.38,77,30,18,12,1.044444
8653,0.87,77,31,14,17,1.05914
8654,0.38,77,27,13,14,1.055556
8655,0.95,77,23,10,13,1.188406
8656,0.38,77,26,12,14,1.057692
8657,0.38,77,30,16,14,1.016667
8658,0.87,77,30,10,20,1.177778
8659,0.01,77,26,16,10,1.115385
8660,0.38,77,32,16,16,1.046875
8661,0.38,77,28,15,13,1.053571
8662,0.01,77,31,17,14,1.010753
8663,0.38,77,26,15,11,1.096154
8664,0.38,77,28,14,14,1.011905
8665,0.38,77,31,16,15,1.032258
8666,0.95,77,26,9,17,1.108974
8667,0.38,77,29,13,16,1.0
8668,0.38,77,32,18,14,1.088542
8669,0.38,77,31,15,16,1.043011
8670,0.38,77,27,13,14,1.0
8671,0.01,77,29,22,7,1.028736
8672,0.38,77,30,11,19,1.061111
8673,0.84,77,29,9,20,1.16092
8674,0.38,77,29,14,15,1.045977
8675,0.01,77,26,19,7,1.0
8676,0.38,77,25,12,13,1.0
8677,0.33,77,28,14,14,1.035714
8678,0.38,77,27,12,15,1.018519
8679,0.38,77,28,15,13,1.053571
8680,0.38,77,26,16,10,1.032051
8681,0.38,77,32,20,12,1.041667
8682,0.87,77,26,16,10,1.089744
8683,0.38,77,27,12,15,1.0
8684,0.38,77,24,11,13,1.013889
8685,0.01,77,26,18,8,1.0
8686,0.38,77,25,18,7,1.04
8687,0.38,77,29,15,14,1.051724
8688,0.38,77,28,14,14,1.035714
8689,0.87,77,26,10,16,1.108974
8690,0.87,77,30,7,23,1.127778
8691,0.01,77,31,19,12,1.123656
8692,0.38,77,28,15,13,1.035714
8693,0.38,77,26,14,12,1.0
8694,0.38,77,31,16,15,1.043011
8695,0.38,77,28,13,15,1.047619
8696,0.01,77,28,20,8,1.125
8697,0.95,77,29,9,20,1.304598
8698,0.38,77,28,15,13,1.035714
8699,0.01,77,32,21,11,1.09375
8700,0.38,77,24,12,12,1.097222
8701,0.87,77,27,10,17,1.160494
8702,0.38,77,30,13,17,1.044444
8703,0.38,77,28,13,15,1.053571
8704,0.01,77,32,21,11,1.104167
8705,0.87,77,28,11,17,1.136905
8706,0.38,77,27,13,14,1.030864
8707,0.38,77,28,13,15,1.035714
8708,0.38,77,26,11,15,1.0
8709,0.38,77,24,14,10,1.034722
8710,0.38,77,27,15,12,1.037037
8711,0.38,77,29,17,12,1.068966
8712,0.38,77,30,18,12,1.027778
8713,0.38,77,28,15,13,1.0
8714,0.87,77,26,8,18,1.044872
8715,0.38,77,27,13,14,1.049383
8716,0.38,77,23,11,12,1.057971
8717,0.87,77,27,9,18,1.12963
8718,0.38,77,25,11,14,1.053333
8719,0.33,77,29,16,13,1.011494
8720,0.38,77,29,15,14,1.028736
8721,0.38,77,30,15,15,1.083333
8722,0.38,77,29,14,15,1.08046
8723,0.38,77,25,17,8,1.02
8724,0.95,77,28,12,16,1.142857
8725,0.38,77,27,12,15,1.049383
8726,0.38,77,31,14,17,1.032258
8727,0.87,77,27,10,17,1.074074
8728,0.38,77,27,14,13,1.049383
8729,0.87,77,29,13,16,1.114943
8730,0.38,77,29,14,15,1.068966
8731,0.38,77,29,14,15,1.068966
8732,0.38,77,27,13,14,1.092593
8733,0.38,77,29,14,15,1.045977
8734,0.38,77,29,18,11,1.034483
8735,0.38,77,27,14,13,1.104938
8736,0.38,77,28,14,14,1.047619
8737,0.38,77,31,17,14,1.096774
8738,0.38,77,27,13,14,1.037037
8739,0.38,77,27,15,12,1.018519
8740,0.95,77,26,11,15,1.269231
8741,0.38,77,29,15,14,1.034483
8742,0.38,77,31,17,14,1.064516
8743,0.87,77,30,12,18,1.094444
8744,0.87,77,29,12,17,1.097701
8745,0.95,77,31,12,19,1.166667
8746,0.38,77,28,15,13,1.053571
8747,0.38,77,26,11,15,1.108974
8748,0.87,77,28,8,20,1.160714
8749,0.38,77,28,12,16,1.035714
8750,0.33,77,26,14,12,1.012821
8751,0.95,77,33,11,22,1.090909
8752,0.38,77,32,17,15,1.072917
8753,0.33,77,32,15,17,1.09375
8754,0.38,77,27,13,14,1.037037
8755,0.38,77,24,8,16,1.0625
8756,0.38,77,28,11,17,1.071429
8757,0.33,77,30,18,12,1.061111
8758,0.38,77,30,16,14,1.016667
8759,0.38,77,25,14,11,1.04
8760,0.38,77,26,16,10,1.057692
8761,0.38,77,31,16,15,1.0
8762,0.38,77,28,14,14,1.053571
8763,0.38,77,30,17,13,1.05
8764,0.95,77,28,10,18,1.208333
8765,0.38,77,32,14,18,1.0
8766,0.38,77,29,11,18,1.0
8767,0.38,77,31,14,17,1.016129
8768,0.95,77,30,9,21,1.161111
8769,0.38,77,26,13,13,1.076923
8770,0.38,77,28,12,16,1.053571
8771,0.38,77,30,16,14,1.083333
